"Problem","Planner","Run","Success?","Plan Length","Nodes Visited","Nodes Generated","Time (ms)"
"basketball_any","A* hmax",2,true,4,843,21896,4424
"basketball_any","A* hmax",3,true,4,726,18321,3661
"basketball_any","A* hmax",4,true,4,1184,31874,6427
"basketball_any","A* hmax",5,true,4,838,21861,4380
"basketball_any","A* hmax",6,true,4,839,21813,4400
"basketball_any","A* hmax",7,true,4,1191,32055,6427
"basketball_any","A* hmax",8,true,4,843,21896,4435
"basketball_any","A* hmax",9,true,4,1185,31889,6390
"basketball_any","A* hmax",10,true,4,730,18387,3680
"basketball_any","A* rp",1,true,3,32586,686967,196362
"basketball_any","A* rp",2,true,4,248401,3037148,735289
"basketball_any","A* rp",3,true,3,23000,540576,165795
"basketball_any","A* rp",4,true,3,25113,604676,135957
"basketball_any","A* rp",5,true,3,16412,365046,84762
"basketball_any","A* rp",6,true,4,26829,656288,181600
"basketball_any","A* rp",7,true,4,34384,775718,191245
"basketball_any","A* rp",8,true,4,33476,750558,176447
"basketball_any","A* rp",9,true,4,17331,417584,80919
"basketball_any","A* rp",10,true,4,135465,1385573,354801
"basketball_any","EFS h+",1,true,3,32364,157744,36794
"basketball_any","EFS h+",2,true,3,32428,157571,43639
"basketball_any","EFS h+",3,true,3,335122,1216360,319241
"basketball_any","EFS h+",4,true,3,29695,144598,29872
"basketball_any","EFS h+",5,true,3,32438,157726,39111
"basketball_any","EFS h+",6,true,3,32332,157752,39761
"basketball_any","EFS h+",7,true,3,28676,137775,34030
"basketball_any","EFS h+",8,true,3,32365,157804,38163
"basketball_any","EFS h+",9,true,3,28735,138018,33951
"basketball_any","EFS h+",10,true,3,334193,1212253,303143
"basketball_any","EFS hmax",1,true,3,5008,67109,17102
"basketball_any","EFS hmax",2,true,3,3189,42440,10691
"basketball_any","EFS hmax",3,true,3,33998,341429,92917
"basketball_any","EFS hmax",4,true,3,9114,141110,37711
"basketball_any","EFS hmax",5,true,3,3166,42101,10440
"basketball_any","EFS hmax",6,true,3,3171,42289,10550
"basketball_any","EFS hmax",7,true,3,9135,141285,38454
"basketball_any","EFS hmax",8,true,3,5029,67411,17361
"basketball_any","EFS hmax",9,true,3,9126,141504,38625
"basketball_any","EFS hmax",10,true,3,34377,344897,90838
"basketball_any","EFS rp",1,false,,1000000,3637277,1035845
"basketball_any","EFS rp",2,true,3,252503,1005452,266493
"basketball_any","EFS rp",3,true,3,306268,1219105,316859
"basketball_any","EFS rp",4,true,3,900335,4233050,1107120
"basketball_any","EFS rp",5,true,3,41358,218280,63484
"basketball_any","EFS rp",6,false,,1000000,4623766,1120597
"basketball_any","EFS rp",7,true,3,890105,4190724,852065
"basketball_any","EFS rp",8,true,3,242467,973493,220216
"basketball_any","EFS rp",9,true,4,433059,1777727,415490
"basketball_any","EFS rp",10,true,3,97050,440100,123035
"basketball_any","GFS h+",1,true,3,12099,45930,11527
"basketball_any","GFS h+",2,true,3,12106,46018,11544
"basketball_any","GFS h+",3,false,,1000000,1682363,569928
"basketball_any","GFS h+",4,true,3,12011,45785,13915
"basketball_any","GFS h+",5,true,3,21576,73830,14568
"basketball_any","GFS h+",6,true,3,12086,45776,14043
"basketball_any","GFS h+",7,true,3,12007,45826,9008
"basketball_any","GFS h+",8,true,3,12099,45930,9206
"basketball_any","GFS h+",9,true,3,12005,45713,14030
"basketball_any","GFS h+",10,false,,1000000,1682077,445725
"basketball_any","GFS hmax",1,true,3,72027,786278,229030
"basketball_any","GFS hmax",2,true,3,2199,29687,8853
"basketball_any","GFS hmax",3,true,3,12762,152950,57959
"basketball_any","GFS hmax",4,true,3,1938,25049,7728
"basketball_any","GFS hmax",5,true,3,2223,30109,8928
"basketball_any","GFS hmax",6,true,3,2160,29113,8675
"basketball_any","GFS hmax",7,true,3,1982,25646,7898
"basketball_any","GFS hmax",8,true,3,2182,29427,7926
"basketball_any","GFS hmax",9,true,3,1941,25091,6533
"basketball_any","GFS hmax",10,true,3,12769,153036,47616
"basketball_any","GFS rp",1,true,3,292676,500569,164165
"basketball_any","GFS rp",2,true,3,15032,62231,21567
"basketball_any","GFS rp",3,true,3,210650,328521,92781
"basketball_any","GFS rp",4,true,3,9542,31034,6718
"basketball_any","GFS rp",5,true,3,11148,53638,18642
"basketball_any","GFS rp",6,true,3,15750,68460,15621
"basketball_any","GFS rp",7,true,3,8915,29115,6390
"basketball_any","GFS rp",8,true,3,11496,51854,16862
"basketball_any","GFS rp",9,true,4,3854,8454,1899
"basketball_any","GFS rp",10,true,3,216668,346632,101215
"basketball_both","BFS",1,false,,1000000,23315780,5762047
"basketball_both","BFS",2,false,,1000000,23328638,4639813
"basketball_both","BFS",3,false,,1000000,23217922,5624316
"basketball_both","BFS",4,false,,1000000,23416075,4400995
"basketball_both","BFS",5,false,,1000000,23179633,4525014
"basketball_both","BFS",6,false,,1000000,23345900,5758308
"basketball_both","BFS",7,false,,1000000,23415693,4400142
"basketball_both","BFS",8,false,,1000000,23314259,5769380
"basketball_both","BFS",9,false,,1000000,23407304,5533225
"basketball_both","BFS",10,false,,1000000,23205635,5624255
"basketball_both","EFS",1,false,,1000000,3756122,177481
"basketball_both","EFS",2,false,,1000000,3783793,187379
"basketball_both","EFS",3,false,,1000000,4119256,211057
"basketball_both","EFS",4,false,,1000000,4384697,255153
"basketball_both","EFS",5,false,,1000000,3799560,197720
"basketball_both","EFS",6,false,,1000000,3755920,177054
"basketball_both","EFS",7,false,,1000000,4381512,230278
"basketball_both","EFS",8,false,,1000000,3778601,163814
"basketball_both","EFS",9,false,,1000000,4223321,218031
"basketball_both","EFS",10,false,,1000000,4155287,175470
"basketball_both","GFS",1,false,,1000000,1745203,89418
"basketball_both","GFS",2,false,,1000000,1661761,95107
"basketball_both","GFS",3,false,,1000000,1746333,99037
"basketball_both","GFS",4,false,,1000000,1787712,78959
"basketball_both","GFS",5,false,,1000000,1733427,98033
"basketball_both","GFS",6,false,,1000000,1656818,94829
"basketball_both","GFS",7,false,,1000000,1794608,78885
"basketball_both","GFS",8,false,,1000000,1745108,90699
"basketball_both","GFS",9,false,,1000000,1722184,77030
"basketball_both","GFS",10,false,,1000000,1732756,80939
"basketball_both","A* h+",1,false,,1000000,11589582,3623935
"basketball_both","A* h+",2,false,,1000000,11620799,3757064
"basketball_both","A* h+",3,false,,1000000,11352495,3595672
"basketball_both","A* h+",4,false,,1000000,11418669,3624097
"basketball_both","A* h+",5,false,,1000000,11190340,4389035
"basketball_both","A* h+",6,false,,1000000,11428051,4337732
"basketball_both","A* h+",7,false,,1000000,11451149,4483072
"basketball_both","A* h+",8,false,,1000000,11626757,4571254
"basketball_both","A* h+",9,false,,1000000,11291760,4348281
"basketball_both","A* h+",10,false,,1000000,11411530,4318949
"basketball_both","A* hmax",1,true,7,45173,949385,182909
"basketball_both","A* hmax",2,true,7,45050,944731,220689
"basketball_both","A* hmax",3,true,7,49440,1071083,257375
"basketball_both","A* hmax",4,true,7,45479,960637,228675
"basketball_both","A* hmax",5,true,7,46406,978037,232052
"basketball_both","A* hmax",6,true,7,45898,967873,228977
"basketball_both","A* hmax",7,true,7,45087,950473,224798
"basketball_both","A* hmax",8,true,7,45007,943770,217510
"basketball_both","A* hmax",9,true,7,45279,955801,221026
"basketball_both","A* hmax",10,true,7,49452,1070323,253485
"basketball_both","A* rp",1,true,7,498948,6463933,1501562
"basketball_both","A* rp",2,true,7,506569,6638244,1620286
"basketball_both","A* rp",3,true,7,559022,7499767,1752984
"basketball_both","A* rp",4,true,7,620303,9203521,2104944
"basketball_both","A* rp",5,true,7,264927,4061084,1285150
"basketball_both","A* rp",6,true,7,558133,8805325,2979139
"basketball_both","A* rp",7,true,7,600476,8819371,2876823
"basketball_both","A* rp",8,true,7,577078,8743982,2923788
"basketball_both","A* rp",9,true,7,436179,6124988,1943214
"basketball_both","A* rp",10,true,7,251271,3495416,1059995
"basketball_both","EFS h+",1,false,,1000000,3508086,904485
"basketball_both","EFS h+",2,false,,1000000,3550823,887716
"basketball_both","EFS h+",3,false,,1000000,3685432,883202
"basketball_both","EFS h+",4,false,,1000000,3411034,1136737
"basketball_both","EFS h+",5,false,,1000000,3497179,1340433
"basketball_both","EFS h+",6,false,,1000000,3498535,833014
"basketball_both","EFS h+",7,false,,1000000,3410664,773537
"basketball_both","EFS h+",8,false,,1000000,3552171,885884
"basketball_both","EFS h+",9,false,,1000000,3409075,778300
"basketball_both","EFS h+",10,false,,1000000,3685318,1332142
"basketball_both","EFS hmax",1,false,,1000000,12037265,3888653
"basketball_both","EFS hmax",2,false,,1000000,12042367,2588627
"basketball_both","EFS hmax",3,false,,1000000,12216296,2615870
"basketball_both","EFS hmax",4,false,,1000000,12001874,2573094
"basketball_both","EFS hmax",5,false,,1000000,12041985,4066396
"basketball_both","EFS hmax",6,false,,1000000,12022268,2639440
"basketball_both","EFS hmax",7,false,,1000000,11989395,3983402
"basketball_both","EFS hmax",8,false,,1000000,12033021,3871536
"basketball_both","EFS hmax",9,false,,1000000,12006447,3762473
"basketball_both","EFS hmax",10,false,,1000000,12228226,4014015
"basketball_both","EFS rp",1,false,,1000000,3637277,765688
"basketball_both","EFS rp",2,false,,1000000,3420077,737177
"basketball_both","EFS rp",3,false,,1000000,3472353,759229
"basketball_both","EFS rp",4,false,,1000000,4590203,846416
"basketball_both","EFS rp",5,false,,1000000,3584063,810639
"basketball_both","EFS rp",6,false,,1000000,4623766,862021
"basketball_both","EFS rp",7,false,,1000000,4603655,883297
"basketball_both","EFS rp",8,false,,1000000,3680713,1195251
"basketball_both","EFS rp",9,false,,1000000,3521232,775142
"basketball_both","EFS rp",10,false,,1000000,3578045,836112
"basketball_both","GFS h+",1,false,,1000000,1525677,424999
"basketball_both","GFS h+",2,false,,1000000,1444175,654427
"basketball_both","GFS h+",3,false,,1000000,1682363,622679
"basketball_both","GFS h+",4,false,,1000000,1580941,563964
"basketball_both","GFS h+",5,false,,1000000,1564614,438992
"basketball_both","GFS h+",6,false,,1000000,1516577,647024
"basketball_both","GFS h+",7,false,,1000000,1581556,343246
"basketball_both","GFS h+",8,false,,1000000,1443697,458654
"basketball_both","GFS h+",9,false,,1000000,1581560,640866
"basketball_both","GFS h+",10,false,,1000000,1682077,460780
"basketball_both","GFS hmax",1,false,,1000000,10852288,2681620
"basketball_both","GFS hmax",2,false,,1000000,10809621,2756403
"basketball_both","GFS hmax",3,false,,1000000,10937691,4274902
"basketball_both","GFS hmax",4,false,,1000000,10844347,4151880
"basketball_both","GFS hmax",5,false,,1000000,10884817,4150027
"basketball_both","GFS hmax",6,false,,1000000,10805070,2646205
"basketball_both","GFS hmax",7,false,,1000000,10846806,4139166
"basketball_both","GFS hmax",8,false,,1000000,10848354,4062413
"basketball_both","GFS hmax",9,false,,1000000,10837276,2615719
"basketball_both","GFS hmax",10,false,,1000000,10935015,4233897
"basketball_both","GFS rp",1,false,,1000000,1609681,370676
"basketball_both","GFS rp",2,false,,1000000,1578642,377642
"basketball_both","GFS rp",3,false,,1000000,1542179,411508
"basketball_both","GFS rp",4,false,,1000000,1609651,367219
"basketball_both","GFS rp",5,false,,1000000,1687606,421163
"basketball_both","GFS rp",6,false,,1000000,1673320,393488
"basketball_both","GFS rp",7,false,,1000000,1628896,380432
"basketball_both","GFS rp",8,false,,1000000,1662859,396402
"basketball_both","GFS rp",9,false,,1000000,1631820,361299
"basketball_both","GFS rp",10,false,,1000000,1606688,382762
"western","BFS",1,false,,1000000,38027933,10117957
"western","BFS",2,false,,1000000,38028948,10158638
"western","BFS",3,false,,1000000,38029560,10165987
"western","BFS",4,false,,1000000,37999997,10104047
"western","BFS",5,false,,1000000,38045518,14559989
"western","BFS",6,false,,1000000,37999190,14503540
"western","BFS",7,false,,1000000,37996112,14553980
"western","BFS",8,false,,1000000,38026757,14560234
"western","BFS",9,false,,1000000,37996476,14558114
"western","BFS",10,false,,1000000,39351298,12773734
"western","EFS",1,false,,1000000,5771717,1751329
"western","EFS",2,false,,1000000,5767207,1707967
"western","EFS",3,false,,1000000,5771450,1712074
"western","EFS",4,false,,1000000,5766864,1712919
"western","EFS",5,false,,1000000,5780674,1677390
"western","EFS",6,false,,1000000,5768853,1687390
"western","EFS",7,false,,1000000,5782005,1687135
"western","EFS",8,false,,1000000,5766686,1694457
"western","EFS",9,false,,1000000,5779567,1545072
"western","EFS",10,false,,1000000,5785562,1558247
"western","GFS",1,false,,1000000,3298667,442606
"western","GFS",2,false,,1000000,3333861,447567
"western","GFS",3,false,,1000000,2864968,683466
"western","GFS",4,false,,1000000,2826919,431573
"western","GFS",5,false,,1000000,2823864,439604
"western","GFS",6,false,,1000000,3187890,481184
"western","GFS",7,false,,1000000,2823864,660552
"western","GFS",8,false,,1000000,2826663,445039
"western","GFS",9,false,,1000000,3169706,450968
"western","GFS",10,false,,1000000,3518469,706315
"western","A* h+",1,false,,1000000,20435142,12581464
"western","A* h+",2,false,,1000000,20404383,12544122
"western","A* h+",3,false,,1000000,20437109,16757730
"western","A* h+",4,false,,1000000,20479946,17464947
"western","A* h+",5,false,,1000000,20477530,17170511
"western","A* h+",6,false,,1000000,20350285,17013499
"western","A* h+",7,false,,1000000,20405541,12563516
"western","A* h+",8,false,,1000000,20443380,18102520
"western","A* h+",9,false,,1000000,20444998,11628365
"western","A* h+",10,false,,1000000,20626386,18026564
"western","A* hmax",1,false,,1000000,35240068,26271261
"western","A* hmax",2,false,,1000000,35316751,24012294
"western","A* hmax",3,false,,1000000,34884344,25834868
"western","A* hmax",4,false,,1000000,34907583,26659295
"western","A* hmax",5,false,,1000000,34747172,31447700
"western","A* hmax",6,false,,1000000,35262800,33936239
"western","A* hmax",7,false,,1000000,34911148,32121174
"western","A* hmax",8,false,,1000000,34810557,32439529
"western","A* hmax",9,false,,1000000,35083271,34978716
"western","A* hmax",10,false,,1000000,35123732,35193007
"western","A* rp",1,false,,1000000,20133943,11526178
"western","A* rp",2,false,,1000000,20192886,12377352
"western","A* rp",3,false,,1000000,18896314,11591591
"western","A* rp",4,false,,1000000,18993125,11116309
"western","A* rp",5,false,,1000000,19192244,12258252
"western","A* rp",6,false,,1000000,18921499,14813001
"western","A* rp",7,false,,1000000,18994349,14888123
"western","A* rp",8,false,,1000000,18961050,15297156
"western","A* rp",9,false,,1000000,18911101,12207675
"western","A* rp",10,false,,1000000,19276468,11841431
"western","EFS h+",1,false,,1000000,5892505,4648218
"western","EFS h+",2,false,,1000000,5893787,5648266
"western","EFS h+",3,false,,1000000,5883464,5500720
"western","EFS h+",4,false,,1000000,5893160,5449606
"western","EFS h+",5,false,,1000000,5892184,4724974
"western","EFS h+",6,false,,1000000,5876772,5707304
"western","EFS h+",7,false,,1000000,5892819,5933066
"western","EFS h+",8,false,,1000000,5893316,5865383
"western","EFS h+",9,false,,1000000,5893086,3956163
"western","EFS h+",10,false,,1000000,5892109,4129992
"western","EFS hmax",1,false,,1000000,26301152,17322646
"western","EFS hmax",2,false,,1000000,26284021,16565258
"western","EFS hmax",3,false,,1000000,26183627,25437688
"western","EFS hmax",4,false,,1000000,26163198,27694860
"western","EFS hmax",5,false,,1000000,26124876,16630109
"western","EFS hmax",6,false,,1000000,26259956,26218105
"western","EFS hmax",7,false,,1000000,26220302,16406709
"western","EFS hmax",8,false,,1000000,26167648,28316069
"western","EFS hmax",9,false,,1000000,26286447,25859538
"western","EFS hmax",10,false,,1000000,26410764,27143987
"western","EFS rp",1,false,,1000000,5878490,4014697
"western","EFS rp",2,false,,1000000,5870874,3939854
"western","EFS rp",3,false,,1000000,5840352,3878843
"western","EFS rp",4,true,8,723499,4246950,2630486
"western","EFS rp",5,false,,1000000,5887308,4022987
"western","EFS rp",6,false,,1000000,5863234,3860772
"western","EFS rp",7,false,,1000000,5882048,3852094
"western","EFS rp",8,false,,1000000,5819800,3856980
"western","EFS rp",9,false,,1000000,5822663,4013851
"western","EFS rp",10,false,,1000000,5789668,4073548
"western","GFS h+",1,false,,1000000,1896073,1186337
"western","GFS h+",2,false,,1000000,1906306,1573958
"western","GFS h+",3,false,,1000000,1903352,1247437
"western","GFS h+",4,false,,1000000,1906739,1192605
"western","GFS h+",5,false,,1000000,1895763,2042618
"western","GFS h+",6,false,,1000000,1899206,1244089
"western","GFS h+",7,false,,1000000,1896986,1178758
"western","GFS h+",8,false,,1000000,1896167,1794939
"western","GFS h+",9,false,,1000000,1899828,2265571
"western","GFS h+",10,false,,1000000,1905596,1440979
"western","GFS hmax",1,false,,1000000,21395097,12337437
"western","GFS hmax",2,false,,1000000,21400995,12354423
"western","GFS hmax",3,false,,1000000,21078490,19392567
"western","GFS hmax",4,false,,1000000,21077626,11930089
"western","GFS hmax",5,false,,1000000,21152431,20758519
"western","GFS hmax",6,false,,1000000,21392379,12015087
"western","GFS hmax",7,false,,1000000,21162278,18323939
"western","GFS hmax",8,false,,1000000,21079708,18782069
"western","GFS hmax",9,false,,1000000,21364105,19223635
"western","GFS hmax",10,false,,1000000,21558827,21232149
"western","GFS rp",1,false,,1000000,1920404,1140421
"western","GFS rp",2,false,,1000000,1905899,1095395
"western","GFS rp",3,false,,1000000,1891455,1133618
"western","GFS rp",4,false,,1000000,1924277,1095662
"western","GFS rp",5,false,,1000000,1902564,1057870
"western","GFS rp",6,false,,1000000,1905193,1110999
"western","GFS rp",7,false,,1000000,1885838,1274094
"western","GFS rp",8,false,,1000000,1885430,1123870
"western","GFS rp",9,false,,1000000,1923455,1166792
"western","GFS rp",10,false,,1000000,1892974,1099332
"fantasy_any","BFS",1,true,2,4,91,4
"fantasy_any","BFS",2,true,2,4,91,2
"fantasy_any","BFS",3,true,2,4,91,3
"fantasy_any","BFS",4,true,2,4,91,2
"fantasy_any","BFS",5,true,2,4,91,2
"fantasy_any","BFS",6,true,2,4,91,2
"fantasy_any","BFS",7,true,2,4,91,2
"fantasy_any","BFS",8,true,2,4,91,3
"fantasy_any","BFS",9,true,2,4,91,2
"fantasy_any","BFS",10,true,2,4,91,4
"fantasy_any","EFS",1,true,2,182,1378,47
"fantasy_any","EFS",2,true,2,182,1378,48
"fantasy_any","EFS",3,true,2,182,1378,48
"fantasy_any","EFS",4,true,2,182,1378,49
"fantasy_any","EFS",5,true,2,182,1378,47
"fantasy_any","EFS",6,true,2,182,1378,48
"fantasy_any","EFS",7,true,2,182,1378,49
"fantasy_any","EFS",8,true,2,182,1378,47
"fantasy_any","EFS",9,true,2,182,1378,48
"fantasy_any","EFS",10,true,2,182,1378,47
"fantasy_any","GFS",1,true,2,41,589,18
"fantasy_any","GFS",2,true,2,41,589,18
"fantasy_any","GFS",3,true,2,41,589,18
"fantasy_any","GFS",4,true,2,41,589,17
"fantasy_any","GFS",5,true,2,41,589,17
"fantasy_any","GFS",6,true,2,41,589,18
"fantasy_any","GFS",7,true,2,41,589,20
"fantasy_any","GFS",8,true,2,41,589,18
"fantasy_any","GFS",9,true,2,41,589,17
"fantasy_any","GFS",10,true,2,41,589,18
"fantasy_any","A* h+",1,true,3,20,381,38
"fantasy_any","A* h+",2,true,3,20,381,38
"fantasy_any","A* h+",3,true,3,20,381,38
"fantasy_any","A* h+",4,true,3,20,381,39
"fantasy_any","A* h+",5,true,3,20,381,39
"fantasy_any","A* h+",6,true,3,20,381,40
"fantasy_any","A* h+",7,true,3,20,381,37
"fantasy_any","A* h+",8,true,3,20,381,38
"fantasy_any","A* h+",9,true,3,20,381,40
"fantasy_any","A* h+",10,true,3,20,381,39
"fantasy_any","A* hmax",1,true,2,2,55,5
"fantasy_any","A* hmax",2,true,2,2,55,4
"fantasy_any","A* hmax",3,true,2,2,55,4
"fantasy_any","A* hmax",4,true,2,2,55,6
"fantasy_any","A* hmax",5,true,2,2,55,6
"fantasy_any","A* hmax",6,true,2,2,55,6
"fantasy_any","A* hmax",7,true,2,2,55,4
"fantasy_any","A* hmax",8,true,2,2,55,4
"fantasy_any","A* hmax",9,true,2,2,55,4
"fantasy_any","A* hmax",10,true,2,2,55,6
"fantasy_any","A* rp",1,true,2,4,91,10
"fantasy_any","A* rp",2,true,2,4,91,10
"fantasy_any","A* rp",3,true,2,4,91,10
"fantasy_any","A* rp",4,true,2,4,91,10
"fantasy_any","A* rp",5,true,2,4,91,12
"fantasy_any","A* rp",6,true,2,4,91,13
"fantasy_any","A* rp",7,true,2,4,91,10
"fantasy_any","A* rp",8,true,2,4,91,10
"fantasy_any","A* rp",9,true,2,4,91,10
"fantasy_any","A* rp",10,true,2,4,91,8
"fantasy_any","EFS h+",1,true,3,284,1967,176
"fantasy_any","EFS h+",2,true,3,284,1967,178
"fantasy_any","EFS h+",3,true,3,284,1967,185
"fantasy_any","EFS h+",4,true,3,284,1967,180
"fantasy_any","EFS h+",5,true,3,285,1965,180
"fantasy_any","EFS h+",6,true,3,284,1967,186
"fantasy_any","EFS h+",7,true,3,284,1967,179
"fantasy_any","EFS h+",8,true,3,284,1967,188
"fantasy_any","EFS h+",9,true,3,284,1967,186
"fantasy_any","EFS h+",10,true,3,284,1967,182
"fantasy_any","EFS hmax",1,true,2,20,291,24
"fantasy_any","EFS hmax",2,true,2,20,291,25
"fantasy_any","EFS hmax",3,true,2,20,291,26
"fantasy_any","EFS hmax",4,true,2,20,291,26
"fantasy_any","EFS hmax",5,true,2,20,291,28
"fantasy_any","EFS hmax",6,true,2,20,291,26
"fantasy_any","EFS hmax",7,true,2,20,291,28
"fantasy_any","EFS hmax",8,true,2,20,291,28
"fantasy_any","EFS hmax",9,true,2,20,291,28
"fantasy_any","EFS hmax",10,true,2,20,291,26
"fantasy_any","EFS rp",1,true,2,180,1361,126
"fantasy_any","EFS rp",2,true,2,180,1361,131
"fantasy_any","EFS rp",3,true,2,180,1361,131
"fantasy_any","EFS rp",4,true,2,180,1361,124
"fantasy_any","EFS rp",5,true,2,180,1361,124
"fantasy_any","EFS rp",6,true,2,180,1361,126
"fantasy_any","EFS rp",7,true,2,180,1361,130
"fantasy_any","EFS rp",8,true,2,180,1361,125
"fantasy_any","EFS rp",9,true,2,180,1361,123
"fantasy_any","EFS rp",10,true,2,180,1361,123
"fantasy_any","GFS h+",1,true,3,7,115,12
"fantasy_any","GFS h+",2,true,3,7,115,12
"fantasy_any","GFS h+",3,true,3,7,115,12
"fantasy_any","GFS h+",4,true,3,7,115,12
"fantasy_any","GFS h+",5,true,3,7,115,12
"fantasy_any","GFS h+",6,true,3,7,115,12
"fantasy_any","GFS h+",7,true,3,7,115,12
"fantasy_any","GFS h+",8,true,3,7,115,14
"fantasy_any","GFS h+",9,true,3,7,115,12
"fantasy_any","GFS h+",10,true,3,7,115,12
"fantasy_any","GFS hmax",1,true,2,3,43,6
"fantasy_any","GFS hmax",2,true,2,3,43,4
"fantasy_any","GFS hmax",3,true,2,3,43,6
"fantasy_any","GFS hmax",4,true,2,3,43,4
"fantasy_any","GFS hmax",5,true,2,3,43,4
"fantasy_any","GFS hmax",6,true,2,3,43,4
"fantasy_any","GFS hmax",7,true,2,3,43,4
"fantasy_any","GFS hmax",8,true,2,3,43,6
"fantasy_any","GFS hmax",9,true,2,3,43,4
"fantasy_any","GFS hmax",10,true,2,3,43,4
"fantasy_any","GFS rp",1,true,2,5,71,12
"fantasy_any","GFS rp",2,true,2,5,71,10
"fantasy_any","GFS rp",3,true,2,5,71,10
"fantasy_any","GFS rp",4,true,2,5,71,10
"fantasy_any","GFS rp",5,true,2,5,71,10
"fantasy_any","GFS rp",6,true,2,5,71,10
"fantasy_any","GFS rp",7,true,2,5,71,10
"fantasy_any","GFS rp",8,true,2,5,71,10
"fantasy_any","GFS rp",9,true,2,5,71,10
"fantasy_any","GFS rp",10,true,2,5,71,10
"fantasy_two","BFS",1,true,5,7469,116113,6415
"fantasy_two","BFS",2,true,5,7469,116113,6558
"fantasy_two","BFS",3,true,5,7469,116113,6373
"fantasy_two","BFS",4,true,5,7469,116113,6327
"fantasy_two","BFS",5,true,5,7469,116141,6337
"fantasy_two","BFS",6,true,5,7469,116113,6354
"fantasy_two","BFS",7,true,5,7469,116113,6347
"fantasy_two","BFS",8,true,5,7469,116113,6346
"fantasy_two","BFS",9,true,5,7469,116113,6367
"fantasy_two","BFS",10,true,5,7469,116113,6336
"fantasy_two","EFS",1,true,5,31169,227538,15008
"fantasy_two","EFS",2,true,5,31169,227538,14764
"fantasy_two","EFS",3,true,5,31169,227538,14799
"fantasy_two","EFS",4,true,5,31169,227538,14805
"fantasy_two","EFS",5,true,5,31341,228046,15002
"fantasy_two","EFS",6,true,5,31169,227538,14806
"fantasy_two","EFS",7,true,5,31169,227538,14808
"fantasy_two","EFS",8,true,5,31169,227538,14773
"fantasy_two","EFS",9,true,5,31169,227538,14998
"fantasy_two","EFS",10,true,5,31169,227538,14749
"fantasy_two","GFS",1,true,5,73773,1054073,64218
"fantasy_two","GFS",2,true,5,73773,1054073,63907
"fantasy_two","GFS",3,true,5,73773,1054073,64002
"fantasy_two","GFS",4,true,5,73773,1054073,63831
"fantasy_two","GFS",5,true,5,73851,1054033,64336
"fantasy_two","GFS",6,true,5,73773,1054073,63970
"fantasy_two","GFS",7,true,5,73773,1054073,63897
"fantasy_two","GFS",8,true,5,73773,1054073,64127
"fantasy_two","GFS",9,true,5,73773,1054073,63689
"fantasy_two","GFS",10,true,5,73773,1054073,63989
"fantasy_two","A* h+",1,true,6,796,13020,1822
"fantasy_two","A* h+",2,true,6,796,13020,1856
"fantasy_two","A* h+",3,true,6,796,13020,1826
"fantasy_two","A* h+",4,true,6,796,13020,1840
"fantasy_two","A* h+",5,true,6,796,13019,1859
"fantasy_two","A* h+",6,true,6,796,13020,1875
"fantasy_two","A* h+",7,true,6,796,13020,1988
"fantasy_two","A* h+",8,true,6,796,13020,1981
"fantasy_two","A* h+",9,true,6,796,13020,1944
"fantasy_two","A* h+",10,true,6,796,13020,1883
"fantasy_two","A* hmax",1,true,5,1059,16720,2375
"fantasy_two","A* hmax",2,true,5,1059,16720,2359
"fantasy_two","A* hmax",3,true,5,1059,16720,2303
"fantasy_two","A* hmax",4,true,5,1059,16720,2408
"fantasy_two","A* hmax",5,true,5,1059,16720,2343
"fantasy_two","A* hmax",6,true,5,1059,16720,2355
"fantasy_two","A* hmax",7,true,5,1059,16720,2355
"fantasy_two","A* hmax",8,true,5,1059,16720,2383
"fantasy_two","A* hmax",9,true,5,1059,16720,2393
"fantasy_two","A* hmax",10,true,5,1059,16720,2403
"fantasy_two","A* rp",1,true,5,2532,38209,6448
"fantasy_two","A* rp",2,true,5,2522,38377,6501
"fantasy_two","A* rp",3,true,5,2463,37850,6411
"fantasy_two","A* rp",4,true,5,2521,38346,6455
"fantasy_two","A* rp",5,true,5,2534,38620,6667
"fantasy_two","A* rp",6,true,5,2477,37758,6530
"fantasy_two","A* rp",7,true,5,2517,38291,6656
"fantasy_two","A* rp",8,true,5,2483,37842,6375
"fantasy_two","A* rp",9,true,5,2481,37813,6345
"fantasy_two","A* rp",10,true,5,2520,38348,6265
"fantasy_two","EFS h+",1,true,6,4156,29749,4025
"fantasy_two","EFS h+",2,true,6,4156,29749,4029
"fantasy_two","EFS h+",3,true,6,4156,29749,4026
"fantasy_two","EFS h+",4,true,6,4156,29749,3963
"fantasy_two","EFS h+",5,true,6,4156,29744,3960
"fantasy_two","EFS h+",6,true,6,4156,29749,3946
"fantasy_two","EFS h+",7,true,6,4156,29749,3948
"fantasy_two","EFS h+",8,true,6,4156,29749,3972
"fantasy_two","EFS h+",9,true,6,4156,29749,3980
"fantasy_two","EFS h+",10,true,6,4156,29749,3985
"fantasy_two","EFS hmax",1,true,5,1970,28230,3833
"fantasy_two","EFS hmax",2,true,5,1970,28230,3846
"fantasy_two","EFS hmax",3,true,5,1970,28230,3839
"fantasy_two","EFS hmax",4,true,5,1970,28230,3826
"fantasy_two","EFS hmax",5,true,5,1970,28230,3831
